지역,발생일시,복구일시,정전가구
2020.08.27 05:19 / 2020.08.27 05:34,384,384,384
2020.08.27 05:19 / 2020.08.27 05:32,87,87,87
2020.08.27 05:19 / 2020.08.27 05:30,1000,1000,1000
2020.08.27 05:18 / 2020.08.27 11:21,212,212,212
2020.08.27 05:08 / 2020.08.27 05:26,98,98,98
2020.08.27 05:07 / 2020.08.27 15:18,1168,1168,1168
2020.08.27 05:07 / 2020.08.27 05:14,3403,3403,3403
2020.08.27 04:50 / 2020.08.27 08:00,489,489,489
2020.08.27 04:50 / 2020.08.27 05:53,489,489,489
2020.08.27 04:45 / 2020.08.27 04:48,557,557,557
2020.08.27 04:22 / 2020.08.27 04:40,219,219,219
2020.08.27 03:17 / 2020.08.27 03:20,4189,4189,4189
2020.08.27 00:02 / 2020.08.27 02:50,22,22,22
2020.08.27 00:02 / 2020.08.27 00:40,22,22,22
2020.08.26 22:38 / 2020.08.26 23:34,2750,2750,2750
2020.08.26 22:38 / 2020.08.26 22:48,2472,2472,2472
2020.08.26 22:00 / 2020.08.26 23:53,1000,1000,1000
2020.08.26 21:54 / 2020.08.26 22:04,35,35,35
2020.08.26 20:04 / 2020.08.26 21:27,64,64,64
2020.08.26 20:04 / 2020.08.26 21:28,402,402,402
2020.08.26 18:44 / 2020.08.26 19:34,315,315,315
2020.08.26 14:57 / 2020.08.26 15:00,1032,1032,1032
2020.08.26 14:44 / 2020.08.26 14:50,270,270,270
2020.08.26 13:39 / 2020.08.26 16:25,533,533,533
2020.08.26 12:29 / 2020.08.26 12:36,60,60,60
2020.08.26 12:28 / 2020.08.26 12:25,35,35,35
2020.08.26 11:55 / 2020.08.26 12:02,166,166,166
2020.08.26 10:07 / 2020.08.26 20:55,64,64,64
2020.08.26 10:00 / 2020.08.26 14:13,2020,2020,2020
2020.08.26 03:00 / 2020.08.26 17:52,100,100,100
2020.08.25 00:00 / 2020.08.25 15:07,1000,1000,1000
2020.08.22 13:38 / 2020.08.24 14:05,20,20,20
2020.08.10 11:47 / 2020.08.10 15:33,1,1,1
2020.08.10 05:00 / 2020.08.10 10:37,4092,4092,4092
2020.08.10 02:00 / 2020.08.10 11:09,5260,5260,5260
2020.08.10 01:00 / 2020.08.10 10:51,4092,4092,4092
2020.08.09 00:02 / 2020.08.09 11:15,102,102,102
2020.08.08 15:53 / 2020.08.08 18:00,11,11,11
2020.08.08 14:55 / 2020.08.08 20:21,15,15,15
2020.08.08 14:44 / 2020.08.08 18:38,136,136,136
2020.08.08 12:58 / 2020.08.08 15:22,186,186,186
2020.08.08 12:20 / 2020.08.08 13:23,15,15,15
2020.08.08 12:20 / 2020.08.08 15:28,4,4,4
2020.08.08 11:35 / 2020.08.08 15:21,217,217,217
2020.08.08 11:10 / 2020.08.08 15:03,198,198,198
2020.08.08 09:41 / 2020.08.08 16:24,2,2,2
2020.08.08 09:40 / 2020.08.08 18:57,332,332,332
2020.08.08 09:16 / 2020.08.08 12:54,62,62,62
2020.08.08 07:46 / 2020.08.08 07:45,0,0,0
2020.08.08 07:41 / 2020.08.08 15:52,81,81,81
2020.08.08 07:37 / 2020.08.08 11:39,165,165,165
2020.08.08 07:22 / 2020.08.08 15:24,222,222,222
2020.08.08 07:20 / 2020.08.08 08:00,1950,1950,1950
2020.08.08 07:04 / 2020.08.08 15:09,43551,43551,43551
2020.08.08 07:02 / 2020.08.08 09:10,190,190,190
2020.08.08 06:46 / 2020.08.08 08:38,475,475,475
2020.08.08 06:12 / 2020.08.08 15:49,16,16,16
2020.08.08 05:44 / 2020.08.08 05:45,412,412,412
2020.08.08 05:43 / 2020.08.08 15:04,35964,35964,35964
2020.08.08 05:32 / 2020.08.08 08:24,601,601,601
2020.08.08 04:19 / 2020.08.08 15:23,325,325,325
2020.08.08 04:06 / 2020.08.08 05:39,1017,1017,1017
2020.08.08 04:06 / 2020.08.08 05:39,1017,1017,1017
2020.08.08 04:06 / 2020.08.08 05:39,1017,1017,1017
2020.08.08 04:06 / 2020.08.08 05:39,997,997,997
2020.08.08 03:58 / 2020.08.08 14:55,16203,16203,16203
2020.08.08 03:58 / 2020.08.08 17:36,16203,16203,16203
2020.08.08 03:58 / 2020.08.08 08:02,840,840,840
2020.08.08 00:20 / 2020.08.08 15:42,381,381,381
2020.08.07 23:55 / 2020.08.08 00:43,99,99,99
2020.08.07 20:27 / 2020.08.08 09:08,513,513,513
2020.08.07 18:45 / 2020.08.07 21:48,13,13,13
2020.08.07 14:38 / 2020.08.07 15:41,668,668,668
2020.08.07 13:14 / 2020.08.26 14:25,0,0,0
2020.08.07 00:00 / 2020.08.07 16:38,200,200,200
2020.08.06 05:52 / 2020.08.06 11:00,78,78,78
2020.08.04 06:41 / 2020.08.04 14:40,50,50,50
2020.08.04 01:00 / 2020.08.04 16:42,100,100,100
2020.08.03 13:00 / 2020.08.04 18:58,2291,2291,2291
2020.08.03 13:00 / 2020.08.04 17:03,2254,2254,2254
2020.08.01 15:15 / 2020.08.01 16:16,844,844,844
2020.08.01 15:15 / 2020.08.26 16:41,844,844,844
2020.08.01 10:00 / 2020.08.26 16:33,0,0,0
2020.08.01 09:00 / 2020.08.26 18:07,60,60,60
2020.08.01 04:00 / 2020.08.26 14:36,0,0,0
2020.07.30 14:30 / 2020.07.30 14:41,76,76,76
2020.07.30 14:20 / 2020.07.30 14:27,1438,1438,1438
2020.07.30 14:15 / 2020.07.30 14:11,978,978,978
2020.07.30 10:00 / 2020.07.30 10:33,1237,1237,1237
2020.07.30 06:54 / 2020.07.30 08:14,520,520,520
2020.07.30 06:43 / 2020.07.30 08:19,289,289,289
2020.07.30 06:31 / 2020.07.30 07:34,37,37,37
2020.07.30 06:19 / 2020.07.30 07:15,304,304,304
2020.07.30 06:19 / 2020.07.30 07:15,304,304,304
2020.07.30 05:52 / 2020.07.30 08:12,340,340,340
2020.07.30 05:39 / 2020.07.30 06:22,4,4,4
2020.07.30 05:25 / 2020.07.30 07:46,3,3,3
2020.07.29 10:43 / 2020.07.29 10:43,1000,1000,1000
2020.07.29 10:10 / 2020.07.29 10:24,1000,1000,1000
2020.07.29 10:05 / 2020.07.29 10:18,3440,3440,3440
2020.07.29 10:00 / 2020.07.29 10:00,1000,1000,1000
2020.07.29 10:00 / 2020.07.29 10:50,1000,1000,1000
2020.07.29 10:00 / 2020.07.29 10:24,1000,1000,1000
2020.07.28 14:01 / 2020.07.28 14:08,11083,11083,11083
2020.07.28 14:01 / 2020.07.28 14:23,60,60,60
2020.07.16 14:15 / 2020.07.16 14:23,2323,2323,2323
2020.07.16 14:13 / 2020.07.16 14:21,2320,2320,2320
2020.07.09 14:20 / 2020.07.09 14:37,1000,1000,1000
2020.07.09 14:20 / 2020.07.09 14:38,1000,1000,1000
2020.07.09 14:15 / 2020.07.09 14:38,300,300,300
2020.07.09 14:00 / 2020.07.09 14:36,1220,1220,1220
2020.07.09 14:00 / 2020.07.09 14:39,0,0,0
2020.07.09 14:00 / 2020.07.09 14:38,1210,1210,1210
2020.07.09 10:00 / 2020.07.09 10:25,1150,1150,1150
2020.07.08 16:30 / 2020.07.08 16:49,1050,1050,1050
2020.07.08 16:26 / 2020.07.08 16:48,1000,1000,1000
2020.07.08 14:26 / 2020.07.08 14:26,1000,1000,1000
2020.07.08 12:59 / 2020.07.08 12:59,0,0,0
2020.07.08 10:25 / 2020.07.08 10:40,1000,1000,1000
2020.07.08 10:15 / 2020.07.08 11:00,25,25,25
2020.07.08 10:00 / 2020.07.08 11:13,11,11,11
2020.07.08 10:00 / 2020.07.08 11:00,1010,1010,1010
2020.07.07 14:50 / 2020.07.07 14:58,1000,1000,1000
2020.07.07 14:00 / 2020.07.07 15:06,1000,1000,1000
2020.07.07 10:50 / 2020.07.07 14:59,1000,1000,1000
2020.07.07 10:00 / 2020.07.07 09:50,1000,1000,1000
2020.07.07 10:00 / 2020.07.07 11:14,10,10,10
2020.07.07 09:00 / 2020.07.07 09:49,1000,1000,1000
2020.07.06 16:00 / 2020.07.06 16:47,1300,1300,1300
2020.07.06 15:57 / 2020.07.06 16:41,20,20,20
2020.07.06 15:40 / 2020.07.06 16:25,300,300,300
2020.07.06 10:29 / 2020.07.06 10:33,2930,2930,2930
2020.07.06 10:00 / 2020.07.06 10:47,0,0,0
2020.07.06 09:00 / 2020.07.06 10:18,1000,1000,1000
2020.07.03 17:00 / 2020.07.03 16:59,1100,1100,1100
2020.07.03 15:00 / 2020.07.03 14:37,1700,1700,1700
2020.07.03 14:57 / 2020.07.03 15:07,1200,1200,1200
2020.07.03 14:52 / 2020.07.03 14:51,1200,1200,1200
2020.07.03 14:00 / 2020.07.03 15:03,1110,1110,1110
2020.07.03 14:00 / 2020.07.03 15:07,1000,1000,1000
2020.07.03 14:00 / 2020.07.03 15:21,10700,10700,10700
2020.07.03 11:00 / 2020.07.03 15:57,1000,1000,1000
2020.07.03 10:35 / 2020.07.03 10:46,255,255,255
2020.07.03 10:00 / 2020.07.03 10:46,1000,1000,1000
2020.07.03 00:00 / 2020.07.03 13:59,0,0,0
2020.07.02 23:00 / 2020.07.02 20:07,200,200,200
2020.07.02 19:00 / 2020.07.02 18:58,200,200,200
2020.07.02 17:00 / 2020.07.02 17:45,120,120,120
2020.07.02 16:00 / 2020.07.06 10:05,1001,1001,1001
2020.07.02 16:00 / 2020.07.02 16:18,1000,1000,1000
2020.07.02 15:18 / 2020.07.02 15:59,1500,1500,1500
2020.07.02 15:00 / 2020.07.02 15:57,1000,1000,1000
2020.07.02 15:00 / 2020.07.02 15:05,6000,6000,6000
2020.07.02 14:50 / 2020.07.02 14:59,1000,1000,1000
2020.07.02 14:35 / 2020.07.02 14:42,1000,1000,1000
2020.07.02 14:00 / 2020.07.02 14:53,200,200,200
2020.07.02 14:00 / 2020.07.02 15:55,1000,1000,1000
2020.07.02 14:00 / 2020.07.02 15:55,1100,1100,1100
2020.07.02 11:02 / 2020.07.02 11:02,1000,1000,1000
2020.07.02 11:00 / 2020.07.02 15:03,1000,1000,1000
2020.07.02 08:01 / 2020.07.02 15:32,2000,2000,2000
2020.07.02 04:00 / 2020.07.02 18:31,8,8,8
2020.07.02 02:00 / 2020.07.02 15:43,1000,1000,1000
2020.07.02 00:00 / 2020.07.02 15:30,1000,1000,1000
2020.07.02 00:00 / 2020.07.02 15:35,110,110,110
2020.07.02 00:00 / 2020.07.02 15:39,0,0,0
2020.07.02 00:00 / 2020.07.02 15:27,1050,1050,1050
2020.07.01 17:00 / 2020.07.01 16:07,1000,1000,1000
2020.07.01 17:00 / 2020.07.01 15:49,200,200,200
2020.07.01 17:00 / 2020.07.01 15:46,20,20,20
2020.07.01 17:00 / 2020.07.01 19:14,1000,1000,1000
2020.07.01 15:40 / 2020.07.01 15:51,1000,1000,1000
2020.07.01 15:00 / 2020.07.01 15:53,1000,1000,1000
2020.07.01 15:00 / 2020.07.01 15:54,10100,10100,10100
2020.07.01 13:00 / 2020.07.01 16:11,330,330,330
2020.07.01 11:00 / 2020.07.01 15:40,2000,2000,2000
2020.07.01 04:00 / 2020.07.01 15:10,1100,1100,1100
2020.07.01 00:00 / 2020.07.02 15:35,1100,1100,1100
2020.07.01 00:00 / 2020.07.01 14:55,1000,1000,1000
2020.07.01 00:00 / 2020.07.03 14:30,10,10,10
2020.07.01 00:00 / 2020.07.03 13:54,0,0,0
2020.06.30 18:00 / 2020.06.30 16:04,120,120,120
2020.06.30 15:20 / 2020.06.30 15:38,1000,1000,1000
2020.06.30 11:00 / 2020.06.30 17:59,1000,1000,1000
2020.06.30 10:00 / 2020.06.30 12:59,110,110,110
2020.06.30 09:00 / 2020.06.30 17:56,1000,1000,1000
2020.06.29 15:00 / 2020.06.29 16:17,600,600,600
2020.06.26 09:00 / 2020.06.26 16:12,1000,1000,1000
2020.06.16 16:00 / 2020.06.16 17:48,100,100,100
2020.06.16 00:00 / 2020.06.16 15:47,10,10,10
2020.04.06 14:00 / 2020.04.06 14:25,83,83,83
2020.03.19 16:30 / 2020.03.19 17:27,36,36,36
2020.03.19 14:03 / 2020.03.19 14:42,40,40,40
2019.10.07 13:00 / 2019.10.07 14:36,403,403,403
2019.09.07 15:15 / 2019.09.07 16:16,844,844,844
울산광역시 동구,2018.10.06 13:32 , 2018.10.06 16:34,1097
강원도 정선군,2018.10.06 12:52 , 2018.10.06 13:45,23
강원도 삼척시,2018.10.06 12:50 , 2018.10.06 14:59,905
강원도 삼척시,2018.10.06 12:50 , 2018.10.06 14:59,970
강원도 정선군,2018.10.06 12:40 , 2018.10.06 13:28,803
강원도 정선군,2018.10.06 12:40 , 2018.10.06 13:28,3761
강원도 정선군,2018.10.06 12:40 , 2018.10.06 13:28,3411
강원도 삼척시,2018.10.06 12:22 , 2018.10.06 15:11,780
경상북도 포항시 남구,2018.10.06 12:05 , 2018.10.06 11:43,964
울산광역시 남구,2018.10.06 11:56 , 2018.10.06 13:16,1527
울산광역시 동구,2018.10.06 11:54 , 2018.10.06 16:09,985
경상남도 양산시,2018.10.06 11:47 , 2018.10.06 17:19,53
부산광역시 사하구,2018.10.06 11:46 , 2018.10.06 13:10,47
울산광역시 북구,2018.10.06 11:38 , 2018.10.06 16:09,972
부산광역시 기장군,2018.10.06 11:35 , 2018.10.06 13:48,937
부산광역시 강서구,2018.10.06 11:24 , 2018.10.06 15:51,5
강원도 강릉시,2018.10.06 11:24 , 2018.10.06 16:28,400
부산광역시 수영구,2018.10.06 11:21 , 2018.10.06 13:11,161
울산광역시 중구,2018.10.06 11:19 , 2018.10.06 14:24,952
강원도 평창군,2018.10.06 11:18 , 2018.10.06 12:24,37
강원도 평창군,2018.10.06 11:18 , 2018.10.06 13:31,37
경상북도 포항시 남구,2018.10.06 11:18 , 2018.10.06 12:40,6370
경상북도 경주시,2018.10.06 11:17 , 2018.10.06 16:32,1593
경상북도 포항시 남구,2018.10.06 11:17 , 2018.10.06 12:24,370
경상북도 포항시 남구,2018.10.06 11:12 , 2018.10.06 11:43,964
울산광역시 남구,2018.10.06 11:12 , 2018.10.06 12:38,55
울산광역시 남구,2018.10.06 11:11 , 2018.10.06 14:48,1022
울산광역시 중구,2018.10.06 11:08 , 2018.10.06 13:37,808
부산광역시 기장군,2018.10.06 11:06 , 2018.10.06 13:33,997
부산광역시 강서구,2018.10.06 11:06 , 2018.10.06 15:28,358
부산광역시 강서구,2018.10.06 11:03 , 2018.10.06 16:39,3139
부산광역시 사하구,2018.10.06 10:59 , 2018.10.06 14:38,1610
울산광역시 북구,2018.10.06 10:58 , 2018.10.06 12:24,1074
울산광역시 북구,2018.10.06 10:57 , 2018.10.06 16:08,741
울산광역시 남구,2018.10.06 10:54 , 2018.10.06 16:43,20
울산광역시 북구,2018.10.06 10:54 , 2018.10.06 13:47,698
부산광역시 부산진구,2018.10.06 10:54 , 2018.10.06 13:26,1323
부산광역시 남구,2018.10.06 10:53 , 2018.10.06 17:28,1856
부산광역시 부산진구,2018.10.06 10:48 , 2018.10.06 13:25,241
울산광역시 북구,2018.10.06 10:44 , 2018.10.06 16:08,963
부산광역시 금정구,2018.10.06 10:43 , 2018.10.06 12:14,198
부산광역시 부산진구,2018.10.06 10:43 , 2018.10.06 15:02,152
부산광역시 해운대구,2018.10.06 10:43 , 2018.10.06 10:52,231
울산광역시 울주군,2018.10.06 10:42 , 2018.10.06 14:52,1330
부산광역시 부산진구,2018.10.06 10:37 , 2018.10.06 13:24,229
부산광역시 강서구,2018.10.06 10:36 , 2018.10.06 15:55,1036
경상남도 김해시,2018.10.06 10:35 , 2018.10.06 17:53,701
경상남도 양산시,2018.10.06 10:35 , 2018.10.06 17:17,22
경상남도 거제시,2018.10.06 10:33 , 2018.10.06 14:06,2380
부산광역시 북구,2018.10.06 10:32 , 2018.10.06 16:20,1409
부산광역시 사하구,2018.10.06 10:31 , 2018.10.06 11:54,49
부산광역시 기장군,2018.10.06 10:30 , 2018.10.06 13:33,924
2018.10.06 10:27 / 2018.10.06 11:25,989,989,989
경상남도 창원시 마산합포구,2018.10.06 10:24 , 2018.10.06 11:20,275
부산광역시 중구,2018.10.06 10:24 , 2018.10.06 12:31,1961
부산광역시 중구,2018.10.06 10:24 , 2018.10.06 16:43,1961
경상남도 김해시,2018.10.06 10:23 , 2018.10.06 17:52,959
부산광역시 영도구,2018.10.06 10:21 , 2018.10.06 11:43,1413
부산광역시 강서구,2018.10.06 10:20 , 2018.10.06 15:50,26
부산광역시 사하구,2018.10.06 10:20 , 2018.10.06 16:57,535
부산광역시 사상구,2018.10.06 10:18 , 2018.10.06 11:58,1840
경상남도 거제시,2018.10.06 10:17 , 2018.10.06 12:49,47
부산광역시 해운대구,2018.10.06 10:14 , 2018.10.06 15:11,69
경상남도 김해시,2018.10.06 10:10 , 2018.10.06 17:52,107
경상남도 김해시,2018.10.06 10:09 , 2018.10.06 17:51,432
울산광역시 울주군,2018.10.06 10:09 , 2018.10.06 15:22,25
부산광역시 부산진구,2018.10.06 10:08 , 2018.10.06 13:25,1490
부산광역시 영도구,2018.10.06 10:06 , 2018.10.06 11:48,133
부산광역시 기장군,2018.10.06 10:04 , 2018.10.06 13:22,523
전라북도 익산시,2018.10.06 10:02 , 2018.10.06 10:30,96
경상남도 김해시,2018.10.06 09:59 , 2018.10.06 13:22,1820
부산광역시 해운대구,2018.10.06 09:58 , 2018.10.06 13:13,948
경상남도 김해시,2018.10.06 09:56 , 2018.10.06 13:16,1
부산광역시 사상구,2018.10.06 09:53 , 2018.10.06 10:38,102
경상남도 김해시,2018.10.06 09:52 , 2018.10.06 12:22,314
부산광역시 사상구,2018.10.06 09:51 , 2018.10.06 10:55,148
부산광역시 사하구,2018.10.06 09:51 , 2018.10.06 11:20,84
부산광역시 남구,2018.10.06 09:43 , 2018.10.06 13:07,152
부산광역시 북구,2018.10.06 09:26 , 2018.10.06 13:47,306
부산광역시 동래구,2018.10.06 09:24 , 2018.10.06 14:05,740
경상남도 김해시,2018.10.06 09:20 , 2018.10.06 12:39,29
부산광역시 강서구,2018.10.06 09:15 , 2018.10.06 10:13,8
경상남도 거제시,2018.10.06 08:59 , 2018.10.06 13:01,790
경상남도 통영시,2018.10.06 08:52 , 2018.10.06 11:05,169
경상남도 창원시 마산회원구,2018.10.06 08:39 , 2018.10.06 11:26,173
경상남도 거제시,2018.10.06 08:35 , 2018.10.06 15:48,938
경상북도 경주시,2018.10.06 08:16 , 2018.10.06 10:34,35
경상북도 경주시,2018.10.06 08:16 , 2018.10.06 09:46,193
경상남도 통영시,2018.10.06 08:11 , 2018.10.06 11:05,614
경상남도 통영시,2018.10.06 08:11 , 2018.10.06 18:00,1370
경상남도 통영시,2018.10.06 08:11 , 2018.10.06 20:41,614
경상남도 통영시,2018.10.06 08:11 , 2018.10.06 08:31,1370
경상북도 의성군,2018.10.06 07:59 , 2018.10.06 13:35,2160
경상남도 김해시,2018.10.06 07:55 , 2018.10.06 11:15,165
전라남도 함평군,2018.10.06 07:48 , 2018.10.06 08:23,563
경상남도 거제시,2018.10.06 06:18 , 2018.10.06 09:45,800
경상남도 거제시,2018.10.06 06:13 , 2018.10.06 09:46,250
부산광역시 수영구,2018.10.06 06:12 , 2018.10.06 07:11,394
경상남도 김해시,2018.10.06 05:36 , 2018.10.06 11:11,205
경상남도 김해시,2018.10.06 05:25 , 2018.10.06 10:55,227
경상북도 봉화군,2018.10.06 04:58 , 2018.10.06 06:26,752
경상북도 봉화군,2018.10.06 04:58 , 2018.10.06 06:25,752
전라남도 여수시,2018.10.06 03:33 , 2018.10.06 04:12,62
전라남도 영광군,2018.10.06 03:29 , 2018.10.06 03:59,756
2018.10.06 00:16 / 2018.10.06 09:13,504,504,504
2018.10.06 00:16 / 2018.10.06 01:18,644,644,644
2018.10.05 19:51 / 2018.10.05 21:01,364,364,364
2018.10.05 19:51 / 2018.10.06 09:05,644,644,644
부산광역시 영도구,2018.08.24 06:55 , 2018.08.24 07:47,281
울산광역시 울주군,2018.08.24 06:21 , 2018.08.24 06:21,183
경상남도 김해시,2018.08.24 04:53 , 2018.08.24 06:38,206
부산광역시 동래구,2018.08.24 03:33 , 2018.08.24 07:15,1044
경상남도 밀양시,2018.08.24 02:24 , 2018.08.24 04:04,289
전라남도 구례군,2018.08.24 01:32 , 2018.08.24 02:02,639
경상남도 통영시,2018.08.24 00:39 , 2018.08.24 13:08,164
전라남도 장흥군,2018.08.23 22:04 , 2018.08.24 10:08,1035
2018.08.23 20:50 / 2018.08.23 20:45,205,205,205
서울특별시 영등포구,2018.08.23 20:37 , 2018.08.23 20:40,100
전라남도 순천시,2018.08.23 20:34 , 2018.08.24 10:36,940
전라남도 순천시,2018.08.23 20:24 , 2018.08.23 22:38,1297
제주특별자치도 서귀포시,2018.08.23 18:50 , 2018.08.23 22:16,170
전라남도 완도군,2018.08.23 18:36 , 2018.08.23 20:25,74
전라남도 완도군,2018.08.23 18:36 , 2018.08.24 14:18,44
전라남도 해남군,2018.08.23 17:50 , 2018.08.23 19:20,241
전라남도 진도군,2018.08.23 17:41 , 2018.08.23 18:00,569
2018.08.23 17:40 / 2018.08.23 21:50,143,143,143
제주특별자치도 서귀포시,2018.08.23 17:37 , 2018.08.23 20:29,57
전라남도 해남군,2018.08.23 17:19 , 2018.08.23 21:25,1977
전라남도 진도군,2018.08.23 16:50 , 2018.08.24 10:24,456
전라남도 완도군,2018.08.23 16:48 , 2018.08.23 17:53,792
전라남도 보성군,2018.08.23 16:31 , 2018.08.23 16:31,11053
전라남도 여수시,2018.08.23 16:24 , 2018.08.24 10:05,30
2018.08.23 16:03 / 2018.08.23 17:50,328,328,328
전라남도 보성군,2018.08.23 16:02 , 2018.08.23 16:55,2
전라남도 보성군,2018.08.23 16:02 , 2018.08.23 16:57,2
전라남도 해남군,2018.08.23 15:57 , 2018.08.23 16:33,850
전라남도 완도군,2018.08.23 15:56 , 2018.08.23 18:22,530
2018.08.23 15:40 / 2018.08.24 11:42,234,234,234
2018.08.23 14:35 / 2018.08.23 22:42,121,121,121
제주특별자치도 제주시,2018.08.23 14:15 , 2018.08.23 14:24,620
2018.08.23 14:10 / 2018.08.23 23:05,124,124,124
전라남도 진도군,2018.08.23 13:10 , 2018.08.23 18:52,220
2018.08.23 12:41 / 2018.08.24 11:42,40,40,40
2018.08.23 12:41 / 2018.08.23 13:30,405,405,405
제주특별자치도 서귀포시,2018.08.23 12:19 , 2018.08.23 14:00,136
2018.08.23 11:30 / 2018.08.23 22:39,395,395,395
광주광역시 동구,2018.08.23 10:12 , 2018.08.23 11:57,507
제주특별자치도 서귀포시,2018.08.23 10:00 , 2018.08.23 10:00,705
제주특별자치도 제주시,2018.08.23 09:23 , 2018.08.24 11:34,401
2018.08.23 09:00 / 2018.08.23 11:09,163,163,163
제주특별자치도 제주시,2018.08.23 08:50 , 2018.08.24 11:24,383
제주특별자치도 서귀포시,2018.08.23 08:38 , 2018.08.23 12:02,309
제주특별자치도 서귀포시,2018.08.23 08:36 , 2018.08.23 10:00,625
제주특별자치도 제주시,2018.08.23 08:28 , 2018.08.24 11:43,95
2018.08.23 08:09 / 2018.08.23 20:20,71,71,71
2018.08.23 07:55 / 2018.08.24 11:43,126,126,126
2018.08.23 07:52 / 2018.08.23 09:09,98,98,98
2018.08.23 07:38 / 2018.08.23 16:50,999,999,999
2018.08.23 07:38 / 2018.08.23 10:16,292,292,292
2018.08.23 07:11 / 2018.08.24 11:24,112,112,112
2018.08.23 07:11 / 2018.08.23 22:35,108,108,108
제주특별자치도 서귀포시,2018.08.23 06:54 , 2018.08.23 07:05,628
2018.08.23 05:15 / 2018.08.24 11:45,130,130,130
제주특별자치도 제주시,2018.08.23 05:12 , 2018.08.24 11:44,486
제주특별자치도 서귀포시,2018.08.23 04:42 , 2018.08.23 09:59,991
제주특별자치도 서귀포시,2018.08.23 04:42 , 2018.08.23 06:13,660
2018.08.23 04:40 / 2018.08.23 16:30,2063,2063,2063
2018.08.23 04:40 / 2018.08.23 22:52,1891,1891,1891
2018.08.23 04:40 / 2018.08.23 04:40,76,76,76
2018.08.23 04:40 / 2018.08.23 04:40,751,751,751
2018.08.23 04:40 / 2018.08.23 16:55,1891,1891,1891
2018.08.23 04:40 / 2018.08.23 06:30,391,391,391
제주특별자치도 서귀포시,2018.08.23 04:08 , 2018.08.23 14:00,1173
제주특별자치도 서귀포시,2018.08.23 04:08 , 2018.08.23 04:24,931
제주특별자치도 서귀포시,2018.08.23 04:07 , 2018.08.23 04:24,166
제주특별자치도 서귀포시,2018.08.23 04:07 , 2018.08.23 15:08,220
제주특별자치도 서귀포시,2018.08.23 03:20 , 2018.08.23 10:36,217
제주특별자치도 서귀포시,2018.08.23 03:20 , 2018.08.23 06:16,187
제주특별자치도 서귀포시,2018.08.23 03:20 , 2018.08.23 20:10,387
제주특별자치도 서귀포시,2018.08.23 03:20 , 2018.08.23 14:50,387
제주특별자치도 서귀포시,2018.08.23 03:20 , 2018.08.23 18:46,200
2018.08.23 02:19 / 2018.08.24 11:44,57,57,57
제주특별자치도 서귀포시,2018.08.23 00:45 , 2018.08.23 00:45,106
2018.08.23 00:29 / 2018.08.24 11:45,103,103,103
2018.08.22 23:37 / 2018.08.23 07:38,203,203,203
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.23 22:56,2017
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.23 06:31,1312
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.23 03:13,455
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.22 22:12,123
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.23 22:12,321
제주특별자치도 서귀포시,2018.08.22 21:30 , 2018.08.22 22:12,215
2018.08.22 20:59 / 2018.08.22 21:18,29,29,29
2018.08.22 20:59 / 2018.08.22 23:50,29,29,29
2018.08.22 20:17 / 2018.08.22 21:22,312,312,312
2018.08.22 20:17 / 2018.08.22 20:31,312,312,312
2018.08.22 20:17 / 2018.08.22 23:29,312,312,312
2018.08.22 20:17 / 2018.08.22 23:19,2844,2844,2844
2018.08.22 20:11 / 2018.08.22 23:31,32,32,32
2018.08.22 20:11 / 2018.08.22 23:30,32,32,32
2018.08.22 20:11 / 2018.08.22 23:13,2844,2844,2844
2018.08.22 20:11 / 2018.08.22 20:38,32,32,32
2018.08.22 18:43 / 2018.08.22 20:00,910,910,910
2018.08.22 18:43 / 2018.08.22 19:55,939,939,939
2018.08.22 18:43 / 2018.08.22 20:10,510,510,510
2018.08.22 18:43 / 2018.08.22 20:50,137,137,137
2018.08.22 18:43 / 2018.08.22 19:26,137,137,137
2018.08.22 18:43 / 2018.08.23 23:25,1136,1136,1136
2018.08.22 18:43 / 2018.08.23 03:15,939,939,939
2018.08.22 18:43 / 2018.08.22 20:33,2844,2844,2844
2018.08.22 18:43 / 2018.08.23 21:50,1595,1595,1595
제주특별자치도 제주시,2018.08.22 11:05 , 2018.08.22 11:09,7381
울산광역시 울주군,2018.07.03 20:15 , 2018.07.03 22:05,183
부산광역시 북구,2018.07.03 17:56 , 2018.07.03 20:24,1629
전라남도 광양시,2018.07.03 10:34 , 2018.07.03 11:10,1
전라남도 광양시,2018.07.03 07:51 , 2018.07.03 08:10,1
전라남도 광양시,2018.07.03 07:36 , 2018.07.03 08:00,1
전라남도 구례군,2018.07.02 09:00 , 2018.07.02 09:32,249
전라남도 구례군,2018.07.01 15:31 , 2018.07.01 16:23,1
